listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
37404526,Coyoacan apartment! Best Location&Comfort&Security,106292349,2016-12-05,"Mexico City, Mexico City, Mexico",within an hour,1.0,1.0,t,2.0,t,t,Benito Juarez,,Mexico City,19.36175,-99.16423,Entire condominium,Entire place,5,2.0,"[""Garden or backyard"", ""TV"", ""Dedicated workspace"", ""Dryer"", ""Luggage dropoff allowed"", ""Extra pillows and blankets"", ""Free parking on premises"", ""Ethernet connection"", ""Shampoo"", ""Essentials"", ""Cooking basics"", ""Kitchen"", ""Refrigerator"", ""Hot tub"", ""Wifi"", ""Lockbox"", ""Pool"", ""Long term stays allowed"", ""Washer"", ""Oven"", ""Stove"", ""Dishes and silverware"", ""Hot water"", ""Microwave"", ""Gym"", ""Bed linens"", ""Elevator"", ""Hair dryer"", ""Patio or balcony"", ""Smoke alarm"", ""Iron"", ""Hangers"", ""Fire extinguisher"", ""Single level home""]",1300,2,65,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t
41041972,SANITIZED Mitra #8 SAFFRON - 2 Bedroom Apartment,8721830,2013-09-09,"Cape Town, Western Cape, South Africa",within an hour,1.0,0.95,f,24.0,t,t,Ward 57,,Cape Town,-33.93978,18.46827,Entire apartment,Entire place,4,2.0,"[""Hair dryer"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Fire extinguisher"", ""Essentials"", ""First aid kit"", ""Kitchen"", ""Host greets you"", ""Long term stays allowed"", ""Free parking on premises"", ""Stove"", ""Smoke alarm"", ""TV"", ""Iron"", ""Private entrance"", ""Washer"", ""Dishes and silverware"", ""Free street parking""]",786,1,29,80.0,8.0,8.0,8.0,8.0,8.0,8.0,t
15928635,"Sunny, Cozy, Private Room In The Heart of Bushwick",278393,2010-11-04,"New York, New York, United States",within a few hours,1.0,0.81,t,3.0,t,t,Bushwick,Brooklyn,New York,40.69836,-73.92414,Private room in apartment,Private room,1,1.0,"[""Refrigerator"", ""Shampoo"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Smoke alarm"", ""Hangers"", ""Fire extinguisher"", ""Shower gel"", ""Hot water"", ""Long term stays allowed"", ""Lockbox"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""Lock on bedroom door"", ""Wifi"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Stove"", ""Carbon monoxide alarm""]",25,30,1125,94.0,10.0,10.0,10.0,10.0,10.0,10.0,f
1945481,The Pumpkin Palace (C 1901) Cape Town City Bowl,358366,2011-01-23,"Tulbagh, Western Cape, South Africa",within an hour,1.0,1.0,f,0.0,t,t,Ward 57,,Cape Town,-33.93484,18.4522,Entire townhouse,Entire place,2,1.0,"[""Hair dryer"", ""Lockbox"", ""Hot water"", ""Heating"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Essentials"", ""Kitchen"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Cable TV"", ""Shampoo"", ""Long term stays allowed"", ""Stove"", ""Garden or backyard"", ""TV"", ""Microwave"", ""Iron"", ""Oven"", ""Cooking basics"", ""Indoor fireplace"", ""Washer"", ""Dishes and silverware"", ""Free street parking""]",750,3,1125,91.0,9.0,8.0,9.0,9.0,9.0,9.0,t
43401141,Stanza con letto Matrimoniale al PIGNETO,28339224,2015-02-25,"Rome, Lazio, Italy",,,,f,0.0,t,f,V Prenestino/Centocelle,,Rome,41.89114,12.53691,Private room in apartment,Private room,2,1.0,"[""Washer"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Essentials"", ""Kitchen""]",35,2,1125,,,,,,,,f
7238548,Charming appartment in Montmartre,7323132,2013-07-06,"Paris, Ile-de-France, France",,,,f,1.0,t,t,Buttes-Montmartre,,Paris,48.88562,2.34785,Entire apartment,Entire place,4,1.0,"[""Shampoo"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Fire extinguisher"", ""Long term stays allowed"", ""Cable TV""]",55,2,1125,,,,,,,,f
44250948,Metropol Istanbul Luxury Residence,346393969,2020-05-15,"Istanbul, Istanbul, Turkey",within a day,1.0,0.5,f,3.0,t,f,Atasehir,,Istanbul,40.99518,29.12092,Entire house,Entire place,2,,"[""TV"", ""Carbon monoxide alarm"", ""Hot water"", ""Washer"", ""Elevator"", ""Kitchen"", ""Free parking on premises"", ""Long term stays allowed"", ""Smoke alarm"", ""Iron"", ""Essentials"", ""Air conditioning"", ""Gym"", ""Wifi"", ""Dedicated workspace"", ""Hair dryer"", ""Heating""]",592,15,1125,,,,,,,,f
44519102,Clean and safe room in BakÃÂÃÂÃÂÃÂ±rkÃÂÃÂÃÂÃÂ¶y,204810597,2018-07-24,"Istanbul, Istanbul, Turkey",,,,f,0.0,t,t,Bakirkoy,,Istanbul,40.97868,28.87767,Private room in casa particular,Private room,1,1.0,"[""Iron"", ""Hangers"", ""Wifi"", ""Breakfast"", ""Essentials"", ""Heating"", ""Hair dryer"", ""Kitchen"", ""Dedicated workspace"", ""Dryer"", ""Shampoo""]",150,1,5,,,,,,,,t
46095163,MY SPACE@Chaosua69,373580425,2020-10-28,"Khet Bang Khae, Krung Thep Maha Nakhon, Thailand",,,,f,0.0,t,t,Bang Khae,,Bangkok,13.67474,100.3852,Private room in apartment,Private room,2,1.0,"[""Air conditioning"", ""Lock on bedroom door"", ""Free parking on premises"", ""Fire extinguisher"", ""TV"", ""Long term stays allowed"", ""Shampoo"", ""Essentials"", ""Heating"", ""Hangers"", ""Wifi""]",690,1,1125,,,,,,,,t
31826278,M&L Apartment - Ardesia 9 Colosseo,2143213,2012-04-15,"Rome, Lazio, Italy",within an hour,1.0,0.98,f,15.0,t,t,VII San Giovanni/Cinecitta,,Rome,41.8852,12.51095,Entire apartment,Entire place,4,1.0,"[""Washer"", ""Air conditioning"", ""Hangers"", ""Hair dryer"", ""TV"", ""Fire extinguisher"", ""Iron"", ""Smoke alarm"", ""Long term stays allowed"", ""Wifi"", ""First aid kit"", ""Dedicated workspace"", ""Essentials"", ""Kitchen"", ""Heating"", ""Elevator""]",59,2,1125,60.0,7.0,9.0,10.0,9.0,9.0,7.0,t
29233529,Via Veneto suite 107,47812526,2015-10-31,"Rome, Lazio, Italy",within a few hours,0.92,0.99,f,5.0,t,t,I Centro Storico,,Rome,41.90798,12.48984,Entire apartment,Entire place,4,1.0,"[""Paid parking off premises"", ""Microwave"", ""Hangers"", ""Luggage dropoff allowed"", ""Building staff"", ""Refrigerator"", ""Dishes and silverware"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""TV"", ""Air conditioning"", ""Hot water"", ""Long term stays allowed"", ""Free street parking"", ""Elevator"", ""Shampoo"", ""Essentials"", ""First aid kit""]",42,1,1125,90.0,9.0,10.0,10.0,10.0,10.0,9.0,t
2363696,casa divertida,5708439,2013-03-31,"Rio de Janeiro, Rio de Janeiro, Brazil",,,,f,1.0,t,t,Bangu,,Rio de Janeiro,-22.87138,-43.46195,Private room in house,Private room,4,1.0,"[""Washer"", ""Air conditioning"", ""Pool"", ""Long term stays allowed"", ""Wifi"", ""Free parking on premises"", ""Cable TV""]",300,2,30,,,,,,,,f
41710525,Akamah Estate - Vista Suite,328724455,2020-01-18,"Cape Town, Western Cape, South Africa",within an hour,1.0,1.0,f,6.0,t,f,Ward 62,,Cape Town,-34.01208,18.42082,Private room in house,Private room,2,1.0,"[""Hot water"", ""Dedicated workspace"", ""Wifi"", ""Hangers"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Essentials"", ""Pool"", ""Kitchen"", ""Bed linens"", ""Refrigerator"", ""Private living room"", ""Lock on bedroom door"", ""Shampoo"", ""Free parking on premises"", ""Garden or backyard"", ""Microwave"", ""Private entrance"", ""Free street parking"", ""Dishes and silverware"", ""Shower gel""]",1100,2,14,,,,,,,,t
43632361,Quaint 2-br apartment near shopping mall,121675753,2017-03-20,"Washington, District of Columbia, United States",,,,f,0.0,t,t,Bang Na,,Bangkok,13.67215,100.63598,Entire condominium,Entire place,5,2.0,"[""Air conditioning"", ""Dryer"", ""Pool"", ""Shampoo"", ""Dedicated workspace"", ""Wifi"", ""Free parking on premises"", ""Host greets you"", ""TV"", ""Smoke alarm"", ""Private entrance"", ""Kitchen"", ""Washer"", ""Hair dryer"", ""Gym"", ""Long term stays allowed"", ""Hangers"", ""Essentials""]",750,30,1125,,,,,,,,f
9896277,The Penthouse,221078,2010-09-02,"Cape Town, Western Cape, South Africa",within a few hours,1.0,0.0,f,5.0,t,t,Ward 115,,Cape Town,-33.90467,18.39908,Entire apartment,Entire place,8,4.0,"[""Dryer"", ""Air conditioning"", ""Hair dryer"", ""Long term stays allowed"", ""Iron"", ""Heating"", ""Essentials"", ""Pool"", ""Cable TV"", ""Washer"", ""Dedicated workspace"", ""Free parking on premises"", ""Gym"", ""Kitchen"", ""Shampoo"", ""Wifi"", ""Hangers"", ""Elevator"", ""TV""]",75000,10,1125,,,,,,,,f
37947555,ÃÂÃÂ¢ÃÂÃÂÃÂ¢ÃÂÃÂ¦Designer Home with Roof Terrace in Charming AreaÃÂÃÂ¢ÃÂÃÂÃÂ¢ÃÂÃÂ¦,287691145,2019-08-20,"BeyoÃÂÃÂÃÂÃÂ¸lu, Istanbul, Turkey",within an hour,1.0,0.8,t,0.0,t,f,Sisli,,Istanbul,41.05255,28.98024,Entire apartment,Entire place,3,1.0,"[""Iron"", ""Heating"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Microwave"", ""Stove"", ""Kitchen"", ""Cooking basics"", ""Refrigerator"", ""Elevator"", ""Private entrance"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Patio or balcony"", ""Washer"", ""Wifi"", ""Free street parking"", ""Luggage dropoff allowed"", ""Hot water"", ""Cable TV"", ""Shampoo"", ""Hangers"", ""Keypad"", ""Carbon monoxide alarm"", ""Coffee maker"", ""TV"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer""]",376,1,180,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
21649557,1 Bedroom in Hurstville Sydney,157574866,2017-11-05,"Sydney, New South Wales, Australia",,,,f,2.0,t,f,City Of Kogarah,,Sydney,-33.9673,151.10165,Private room in apartment,Private room,2,1.0,"[""Washer"", ""Long term stays allowed"", ""Smoke alarm"", ""Cable TV"", ""Hot water"", ""Private entrance"", ""Free street parking"", ""Essentials"", ""Gym"", ""Luggage dropoff allowed"", ""Lock on bedroom door"", ""Kitchen"", ""Hangers"", ""Pool"", ""Elevator"", ""Shampoo"", ""Wifi"", ""Hair dryer"", ""TV"", ""Fire extinguisher""]",75,1,1125,,,,,,,,f
46911,Large Room in private Brownstone in Park Slope,210746,2010-08-23,"New York, New York, United States",within an hour,1.0,1.0,f,3.0,t,t,Prospect Heights,Brooklyn,New York,40.67868,-73.97307,Private room in house,Private room,2,1.0,"[""Refrigerator"", ""Microwave"", ""Shampoo"", ""Air conditioning"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Dedicated workspace"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer"", ""Bed linens"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""First aid kit"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm""]",100,30,1125,95.0,10.0,9.0,10.0,10.0,10.0,9.0,f
41951271,Cozy Brownstone Studio Space Near City ÃÂÃÂ°ÃÂÃÂ¸ÃÂ¢ÃÂÃÂÃÂÃÂ½,331818323,2020-01-29,"Brooklyn, New York, United States",within a few hours,1.0,0.98,f,1.0,t,f,Bedford-Stuyvesant,Brooklyn,New York,40.68944,-73.95281,Entire apartment,Entire place,4,,"[""Refrigerator"", ""Microwave"", ""Air conditioning"", ""Free street parking"", ""Kitchen"", ""Coffee maker"", ""Oven"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""TV"", ""Wifi"", ""Heating"", ""Cooking basics"", ""First aid kit"", ""Stove"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm""]",85,30,1125,89.0,9.0,9.0,9.0,9.0,10.0,9.0,f
4764560,Spanish Steps apartment with private garden.,24377740,2014-12-01,"Rome, Lazio, Italy",within a few hours,0.67,1.0,t,2.0,t,t,I Centro Storico,,Rome,41.90468,12.4873,Entire apartment,Entire place,4,2.0,"[""Dishwasher"", ""Paid parking off premises"", ""Lockbox"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""Cooking basics"", ""Wifi"", ""Stove"", ""Hair dryer"", ""Kitchen"", ""Heating"", ""Garden or backyard"", ""TV"", ""Patio or balcony"", ""Smoke alarm"", ""Air conditioning"", ""Coffee maker"", ""Hot water"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Cable TV"", ""Dryer"", ""Shampoo"", ""Oven"", ""Bed linens"", ""Elevator"", ""Single level home"", ""Essentials"", ""First aid kit"", ""Carbon monoxide alarm"", ""Room-darkening shades""]",174,3,1125,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t
7987209,Floor 35th in the heart of New York,42154621,2015-08-21,"Houston, Texas, United States",within a few hours,1.0,1.0,t,3.0,t,t,Theater District,Manhattan,New York,40.7566,-73.98329,Room in serviced apartment,Hotel room,8,4.0,"[""Refrigerator"", ""Building staff"", ""Microwave"", ""Shampoo"", ""High chair"", ""Pack \u2019n Play/travel crib"", ""Air conditioning"", ""Kitchen"", ""Coffee maker"", ""Iron"", ""Hangers"", ""Smoke alarm"", ""Washer"", ""Dedicated workspace"", ""Dryer"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Hair dryer"", ""Essentials"", ""Dishes and silverware"", ""Gym"", ""TV"", ""Wifi"", ""Cable TV"", ""Heating"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Elevator"", ""Carbon monoxide alarm""]",1245,30,365,96.0,10.0,10.0,10.0,10.0,10.0,9.0,f
24985476,"B&B Lido Liberty - ""Il Bacio di Klimt""",188885237,2018-05-10,IT,,,1.0,f,1.0,t,f,X Ostia/Acilia,,Rome,41.73021,12.27738,Entire apartment,Entire place,4,2.0,"[""Paid parking off premises"", ""Washer"", ""Dedicated workspace"", ""Microwave"", ""Fire extinguisher"", ""EV charger"", ""Hangers"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Host greets you"", ""Wifi"", ""Hair dryer"", ""Breakfast"", ""Heating"", ""TV"", ""Smoke alarm"", ""Air conditioning"", ""Coffee maker"", ""Long term stays allowed"", ""Free street parking"", ""Shampoo"", ""Essentials"", ""First aid kit""]",89,2,28,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
36795497,Marais - Republique 13: cosy apt. for 2,50978178,2015-12-10,FR,within a few hours,0.73,0.94,f,155.0,t,t,Temple,,Paris,48.86301,2.35998,Entire apartment,Entire place,2,,"[""Shampoo"", ""Long term stays allowed"", ""Cooking basics"", ""Dishes and silverware"", ""Heating"", ""TV"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Bed linens"", ""Hot water"", ""Smoke alarm"", ""Microwave"", ""Wifi"", ""Nespresso machine"", ""Elevator"", ""Mini fridge"", ""Dedicated workspace"", ""Smart lock""]",73,1,1125,90.0,9.0,10.0,9.0,9.0,10.0,9.0,f
8162581,Gambetta Room,43084207,2015-09-01,"Paris, Ile-de-France, France",,,,f,1.0,t,t,Menilmontant,,Paris,48.86773,2.39726,Private room in apartment,Private room,1,1.0,"[""First aid kit"", ""Heating"", ""Iron"", ""Kitchen"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Smoke alarm"", ""Wifi"", ""Elevator"", ""Long term stays allowed"", ""Dedicated workspace""]",50,1,1125,93.0,8.0,10.0,10.0,9.0,10.0,9.0,f
47128178,STUDETTE PLACE D'ITALIE,193397737,2018-06-04,"Paris, Ile-de-France, France",within an hour,0.95,0.94,f,83.0,t,t,Gobelins,,Paris,48.8324,2.35786,Entire apartment,Entire place,1,,"[""Essentials"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Cleaning products"", ""Private entrance"", ""Body soap"", ""Hot water kettle"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Cooking basics"", ""Shampoo"", ""Electric stove"", ""Laundromat nearby"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm"", ""Dining table"", ""Paid street parking off premises""]",50,3,305,,,,,,,,f
18457353,TURK ART APARTMENT,34123974,2015-05-24,CA,within an hour,1.0,,f,6.0,t,t,Fatih,,Istanbul,41.00734,28.97891,Private room in casa particular,Private room,2,1.0,"[""Hangers"", ""Lock on bedroom door"", ""First aid kit"", ""Fire extinguisher"", ""Private entrance"", ""Air conditioning"", ""Breakfast"", ""TV"", ""Free parking on premises"", ""Hair dryer"", ""Wifi"", ""Iron"", ""Long term stays allowed"", ""Essentials"", ""Shampoo""]",1795,1,1125,,,,,,,,f
42286757,Apartment 3DG- 4P-Place de la Bastille/St Antoine,97888639,2016-10-04,France,within an hour,0.99,0.98,f,41.0,t,t,Reuilly,,Paris,48.85066,2.37793,Entire apartment,Entire place,4,1.0,"[""Essentials"", ""Stove"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Long term stays allowed"", ""Lockbox"", ""TV"", ""Iron"", ""Refrigerator"", ""Dishes and silverware"", ""Private entrance"", ""Heating"", ""Kitchen"", ""Hair dryer"", ""Coffee maker"", ""Washer"", ""Cooking basics"", ""Nespresso machine"", ""Wine glasses"", ""Paid parking off premises"", ""Shampoo"", ""Toaster"", ""Shower gel"", ""Bed linens"", ""Carbon monoxide alarm""]",71,1,1125,92.0,9.0,9.0,10.0,10.0,10.0,9.0,t
26366314,MASTER SUITE-5 CASACORP CONDESA,2547869,2012-06-04,"Mexico City, Distrito Federal, Mexico",within an hour,1.0,,f,10.0,t,t,Cuauhtemoc,,Mexico City,19.40584,-99.17214,Entire apartment,Entire place,2,,"[""Long term stays allowed"", ""Heating"", ""Washer"", ""TV"", ""Dedicated workspace"", ""Essentials"", ""Cable TV"", ""Room-darkening shades"", ""Hair dryer"", ""Iron"", ""Hangers"", ""Bathtub"", ""Wifi"", ""Air conditioning""]",2137,1,1125,,,,,,,,t
40396854,big room bklyn best Manhattan near,94214493,2016-09-08,"New York, New York, United States",within a few hours,1.0,1.0,t,13.0,t,t,East Flatbush,Brooklyn,New York,40.65642,-73.91673,Private room in house,Private room,1,1.0,"[""Bed linens"", ""Iron"", ""Essentials"", ""Smoke alarm"", ""TV"", ""Refrigerator"", ""Wifi"", ""Microwave"", ""Heating"", ""Shampoo"", ""Lock on bedroom door"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Ethernet connection""]",70,30,30,100.0,10.0,10.0,10.0,9.0,10.0,9.0,t
9679310,Two Large Rooms in Union Sq Duplex,25165109,2014-12-24,"New York, New York, United States",,,,f,1.0,t,f,East Village,Manhattan,New York,40.73281,-73.9874,Private room in apartment,Private room,4,1.0,"[""Essentials"", ""TV"", ""Wifi"", ""Shampoo"", ""Cable TV"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen""]",160,30,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f
9418747,Lovely apartment by the beach in Cronulla,48834389,2015-11-12,"Cronulla, New South Wales, Australia",,,,f,1.0,t,f,Sutherland Shire,,Sydney,-34.04573,151.1547,Entire apartment,Entire place,3,2.0,"[""Washer"", ""Iron"", ""Free parking on premises"", ""Private entrance"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""Hangers"", ""Bed linens"", ""Wifi"", ""Hair dryer"", ""TV""]",200,7,10,80.0,10.0,10.0,10.0,10.0,10.0,10.0,t
45940172,Charming studio with VIEW near REPUBLIC,372432316,2020-10-18,"Paris, France",within an hour,1.0,1.0,f,0.0,t,t,Popincourt,,Paris,48.8652,2.37408,Entire apartment,Entire place,2,,"[""Iron"", ""Shampoo"", ""Oven"", ""Heating"", ""Dedicated workspace"", ""Smoke alarm"", ""Wifi"", ""Dishes and silverware"", ""Refrigerator"", ""Coffee maker"", ""Kitchen"", ""Hot water"", ""Essentials"", ""Hangers"", ""Bed linens"", ""Long term stays allowed"", ""TV"", ""Carbon monoxide alarm"", ""Microwave""]",69,1,365,30.0,4.0,9.0,8.0,2.0,9.0,3.0,f
1475084,"Fun LES 1br, close to everything!",7895068,2013-08-02,"Calumet, Oklahoma, United States",,,,f,1.0,t,t,Chinatown,Manhattan,New York,40.71608,-73.98962,Entire apartment,Entire place,2,1.0,"[""Smoke alarm"", ""Essentials"", ""Dishes and silverware"", ""Hangers"", ""Refrigerator"", ""Wifi"", ""Microwave"", ""Heating"", ""Air conditioning"", ""Long term stays allowed"", ""Kitchen"", ""Cooking basics"", ""Coffee maker""]",179,30,1125,89.0,10.0,10.0,9.0,10.0,10.0,9.0,f
4499609,Amazonia in Taksim,7420241,2013-07-11,"Istanbul, Istanbul, Turkey",within an hour,1.0,1.0,f,14.0,t,t,Beyoglu,,Istanbul,41.03787,28.97663,Entire serviced apartment,Entire place,4,2.0,"[""Iron"", ""Heating"", ""Essentials"", ""Bed linens"", ""Air conditioning"", ""Babysitter recommendations"", ""Kitchen"", ""High chair"", ""Cooking basics"", ""Refrigerator"", ""Elevator"", ""Room-darkening shades"", ""Fire extinguisher"", ""Children\u2019s dinnerware"", ""Dishes and silverware"", ""Smoke alarm"", ""Dedicated workspace"", ""Building staff"", ""Washer"", ""Wifi"", ""Paid parking off premises"", ""Luggage dropoff allowed"", ""Hot water"", ""Cable TV"", ""First aid kit"", ""Shampoo"", ""Hangers"", ""Crib"", ""Carbon monoxide alarm"", ""TV"", ""Oven"", ""Long term stays allowed"", ""Extra pillows and blankets"", ""Hair dryer""]",240,2,365,84.0,9.0,8.0,9.0,9.0,9.0,9.0,t
4395221,Spacious house & garden near beach,10135241,2013-11-19,"Sydney, New South Wales, Australia",,,,f,1.0,t,t,Manly,,Sydney,-33.78621,151.28363,Entire house,Entire place,6,3.0,"[""Washer"", ""Long term stays allowed"", ""Smoke alarm"", ""Cable TV"", ""Dryer"", ""Essentials"", ""Kitchen"", ""First aid kit"", ""Wifi"", ""TV"", ""Fire extinguisher""]",331,3,1125,80.0,8.0,7.0,9.0,9.0,9.0,8.0,t
28706810,Le plein de bonnes ondes au pied de Montmartre.,5932527,2013-04-15,"Paris, Ile-de-France, France",,,1.0,f,1.0,t,t,Opera,,Paris,48.88211,2.34436,Private room in apartment,Private room,2,1.0,"[""Extra pillows and blankets"", ""Dishes and silverware"", ""Heating"", ""Iron"", ""Indoor fireplace"", ""Essentials"", ""Hair dryer"", ""Washer"", ""Dryer"", ""Bed linens"", ""Hot water"", ""Hangers"", ""Smoke alarm"", ""Wifi"", ""Cooking basics"", ""Long term stays allowed"", ""Dedicated workspace"", ""Host greets you""]",85,3,1125,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t
